OBJECTID,BSM,YSDM,TBYBH,TBBH,DLBM,DLMC,QSXZ,QSDWDM,QSDWMC,ZLDWDM,ZLDWMC,GDLX,KCLX,DLBZ,GDPDJ,KCDLBM,TKXS,TBMJ,XZDWMJ,LXDWMJ,TKMJ,TBDLMJ,PZWH,BGJLH,BGRQ,XZGDJFLY
5817,182791,2001010100,11060,4,21,果园,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,7735.39,285.96,0,0,7449.43,,,,
5873,182046,2001010100,10279,4,43,其他草地,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,,,,,0,6237.36,0,0,0,6237.36,,,,
5956,185448,2001010100,13658,4,201,城市,20,530702001208,新华社区居委会,530702001208,新华社区居委会,,,,,,0,170436.71,0,0,0,170436.71,,,,
6032,185314,2001010100,13514,4,202,建制镇,20,530702003202,寨后社区居委会,530702003202,寨后社区居委会,,,,,,0,65489.27,0,0,0,65489.27,,,,
6489,187215,2001010100,15538,4,202,建制镇,20,530702002203,义和社区居委会,530702002203,义和社区居委会,,,,,,0,93668.91,0,0,0,93668.91,,,,
6664,187209,2001010100,15532,4,202,建制镇,20,530702002202,八河社区居委会,530702002202,八河社区居委会,,,,,,0,3369.5,0,0,0,3369.5,,,,
6740,186560,2001010100,14766,4,201,城市,20,530702001203,五一社区居委会,530702001203,五一社区居委会,,,,,,0,329.61,0,0,0,329.61,,,,
6933,184091,2001010100,12386,4,201,城市,20,530702003204,义正社区居委会,530702003204,义正社区居委会,,,,,,0,716717.56,0,0,0,716717.56,,,,
7088,188815,2001010100,17005,4,201,城市,20,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,,,,,0,20138.53,0,0,0,20138.53,,,,
7756,187955,2001010100,16190,4,201,城市,20,530702003201,金甲社区居委会,530702003201,金甲社区居委会,,,,,,0,478445.57,0,0,0,478445.57,,,,
8524,193383,2001010100,21616,4,43,其他草地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,6467.84,240.7,0,0,6227.14,,,,
9125,194851,2001010100,23136,4,43,其他草地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,17231.88,0,0,0,17231.88,,,,
9129,192638,2001010100,20848,4,31,有林地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,4122.59,124,0,0,3998.59,,,,
9726,198436,2001010100,26662,4,127,裸地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,7051.68,0,0,0,7051.68,,,,
10622,199044,2001010100,27626,4,13,旱地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,TK,,3,123,0.1674,2274.87,0,0,380.813238,1894.056762,,,,
10870,201112,2001010100,29295,4,43,其他草地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,44272.79,790.68,0,0,43482.11,,,,
10953,201364,2001010100,29560,4,31,有林地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,,,,,0,50073.04,184.16,0,0,49888.88,,,,
10962,201922,2001010100,30154,4,32,灌木林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,75252.59,0,0,0,75252.59,,,,
11160,203214,2001010100,31522,4,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,2,123,0.0809,81176.31,1099.2,0,6478.238199,73598.8718,,,,
11856,200283,2001010100,28490,4,13,旱地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,TK,,3,123,0.1674,26178.43,0,0,4382.269182,21796.16082,,,,
13145,202513,2001010100,30768,4,11,水田,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,T,TK,,5,123,0.3489,1352.15,170.57,0,412.253262,769.326738,,,,
13884,205536,2001010100,33756,4,205,风景名胜及特殊用地,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,1088.59,0,0,0,1088.59,,,,
15254,206815,2001010100,35084,4,43,其他草地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,137120.58,0,0,0,137120.58,,,,
15954,208168,2001010100,36413,4,43,其他草地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,10109.26,157.21,0,0,9952.05,,,,
16246,206679,2001010100,34948,4,31,有林地,30,530702205206,金江乡国有林,530702205206,金江乡国有林,,,,,,0,23237.05,741.29,0,0,22495.76,,,,
16621,209578,2001010100,37896,4,43,其他草地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,3440.44,32.75,0,0,3407.69,,,,
17290,206985,2001010100,35254,4,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,13516.16,102.8,0,0,13413.36,,,,
17662,190128,2001010100,18383,4,201,城市,20,530702002204,顺和社区居委会,530702002204,顺和社区居委会,,,,,,0,16988.3,1370.85,0,0,15617.45,,,2010/12/31 0:00,
20330,186758,2001010100,14964,4,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,198.64,41.98,0,0,156.66,,,2015/2/6 0:00,
20495,203498,2001010100,31816,4,102,公路用地,20,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,5654.8,0,0,0,5654.8,云国土资复[2011]18号,,2011/3/27 0:00,
20953,190221,2001010100,18476,4,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,635.73,153.57,0,0,482.16,,,2014/9/3 0:00,
26333,192535,2001010100,20745,4,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,1563.65,87.53,0,0,1476.12,,,2015/2/7 0:00,
28400,194376,2001010100,22618,4,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,1425.57,138.4,0,0,1287.17,,,2015/2/7 0:00,
28985,189340,2001010100,17556,4,31,有林地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,1908.03,179.17,0,0,1728.86,,,2015/2/7 0:00,
31209,176761,2001010100,5007,4,203,村庄,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,269.57,0,0,0,269.57,,,2015/2/7 0:00,
32807,175940,2001010100,4129,4,127,裸地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,56153.27,155.11,0,0,55998.16,,,2015/2/8 0:00,
33037,171698,2001010100,5,4,31,有林地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,27842.42,1997.6,0,0,25844.82,,,2015/3/10 0:00,
36345,184479,2001010100,12714,4,127,裸地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,,,,,0,18538.55,260.26,0,0,18278.29,,,2016/3/2 0:00,
36664,187336,2001010100,15559,4,12,水浇地,30,530702004206,玉龙县飞地,530702004206,玉龙县飞地,,TK,,1,123,0,8174.42,1495.49,0,0,6678.93,,,2016/3/2 0:00,
38416,189338,2001010100,17554,4,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,851.16,148.85,0,0,702.31,,,2017/1/21 0:00,
294,172883,2001010100,1087,5,13,旱地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,TK,,4,123,0.2937,6569.5,0,0,1929.46215,4640.03785,,,,
1693,171703,2001010100,10,5,13,旱地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,TK,,2,123,0.0809,6774.6,191.8,0,532.54852,6050.25148,,,,
3874,175584,2001010100,3773,5,32,灌木林地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,448553.3,0,0,0,448553.3,,,,
4157,180884,2001010100,9139,5,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,15086.5,455.65,0,0,14630.85,,,,
4352,177462,2001010100,7289,5,33,其他林地,30,530702004204,开文社区居委会,530702004202,龙泉社区居委会,,,,,,0,1353.28,0,0,0,1353.28,,,,
4688,180992,2001010100,9247,5,43,其他草地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,1704.53,0,0,0,1704.53,,,,
4692,180329,2001010100,10842,5,31,有林地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,147731.36,0,0,0,147731.36,,,,
4799,180369,2001010100,8591,5,33,其他林地,30,530702004203,中济社区居委会,530702004203,中济社区居委会,,,,,,0,11780.4,0,0,0,11780.4,,,,
5358,182812,2001010100,11091,5,43,其他草地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,,,,,0,3295.45,0,0,0,3295.45,,,,
6960,186605,2001010100,14811,5,201,城市,20,530702001203,五一社区居委会,530702001203,五一社区居委会,,,,,,0,254.63,0,0,0,254.63,,,,
7132,186261,2001010100,14457,5,201,城市,20,530702001208,新华社区居委会,530702001208,新华社区居委会,,,,,,0,19054.15,0,0,0,19054.15,,,,
7217,184600,2001010100,12858,5,21,果园,20,530702001201,北门办事处,530702001201,北门办事处,,,,,,0,13041.58,0,0,0,13041.58,,,,
7441,187501,2001010100,15773,5,201,城市,20,530702001206,义尚社区居委会,530702002202,八河社区居委会,,,,,,0,1144.87,0,0,0,1144.87,,,,
7487,186912,2001010100,15141,5,205,风景名胜及特殊用地,30,530702003202,寨后社区居委会,530702003202,寨后社区居委会,,,,,,0,813.41,0,0,0,813.41,,,,
7700,188845,2001010100,17035,5,201,城市,20,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,,,,,0,13268.45,0,0,0,13268.45,,,,
7908,187973,2001010100,16208,5,201,城市,20,530702002203,义和社区居委会,530702002203,义和社区居委会,,,,,,0,230786.43,0,0,0,230786.43,,,,
8525,193386,2001010100,21619,5,31,有林地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,73872.36,405.9,0,0,73466.46,,,,
8929,194856,2001010100,23141,5,13,旱地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,TK,,4,123,0.2937,10309.48,81.22,0,3004.039962,7224.220038,,,,
9127,192636,2001010100,20846,5,43,其他草地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,4543.79,40,0,0,4503.79,,,,
9875,199340,2001010100,27579,5,13,旱地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,TK,,4,123,0.2937,956.16,184.52,0,226.630668,545.009332,,,,
10909,201839,2001010100,30071,5,32,灌木林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,51583.39,0,0,0,51583.39,,,,
11093,200082,2001010100,28289,5,32,灌木林地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,110679.24,1020.04,0,0,109659.2,,,,
11169,205128,2001010100,33325,5,13,旱地,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,TK,,3,123,0.1674,14192.07,0,0,2375.752518,11816.31748,,,,
11729,201241,2001010100,29424,5,31,有林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,2245.6,0,0,0,2245.6,,,,
11960,203596,2001010100,31914,5,32,灌木林地,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,7957.96,0,0,0,7957.96,,,,
12216,201451,2001010100,29647,5,43,其他草地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,,,,,0,5642.76,97.87,0,0,5544.89,,,,
13577,203401,2001010100,31719,5,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,8378.33,870.33,0,1256.8392,6251.1608,,,,
14646,206837,2001010100,35106,5,32,灌木林地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,10176.17,0,0,0,10176.17,,,,
16601,206761,2001010100,35030,5,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,70044.39,874.77,0,0,69169.62,,,,
16680,208117,2001010100,36362,5,32,灌木林地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,2520.53,192.86,0,0,2327.67,,,,
16746,206749,2001010100,35018,5,31,有林地,30,530702205206,金江乡国有林,530702205206,金江乡国有林,,,,,,0,397.66,102.86,0,0,294.8,,,,
18344,209517,2001010100,37835,5,31,有林地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,393362.35,2581.54,0,0,390780.81,,,,
20954,190224,2001010100,18479,5,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,1091.8,392.72,0,0,699.08,,,2014/9/3 0:00,
22947,186625,2001010100,14831,5,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,21766.27,793.14,0,0,20973.13,,,2015/2/6 0:00,
28464,194248,2001010100,22594,5,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,11102.88,1025,0,0,10077.88,,,2015/2/7 0:00,
32739,175901,2001010100,4090,5,31,有林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,700357.91,2823.59,0,0,697534.32,,,2015/2/8 0:00,
33302,180655,2001010100,8900,5,31,有林地,30,530702005204,团山水库,530702005204,团山水库,,,,,,0,4180.61,417.79,0,0,3762.82,,,2015/2/8 0:00,
33743,182037,2001010100,10270,5,43,其他草地,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,,,,,0,2210.49,1026.1,0,0,1184.39,,,2015/3/10 0:00,
36769,198276,2001010100,26529,5,43,其他草地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,55641.71,945.73,640,0,54055.98,,,2016/3/2 0:00,
37467,184467,2001010100,12702,5,43,其他草地,30,530702001206,义尚社区居委会,530702001206,义尚社区居委会,,,,,,0,5079.33,106.92,0,0,4972.41,,,2018/2/26 0:00,
39920,182370,2001010100,10603,5,43,其他草地,20,530702003207,玉泉公园管理所,530702003207,玉泉公园管理所,,,,,,0,514.53,58.2,0,0,456.33,,,2017/1/21 0:00,
40442,192537,2001010100,20747,5,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,4014.07,115.19,0,0,3898.88,,,2017/1/21 0:00,
40584,189370,2001010100,17606,5,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,2880.09,173.62,0,0,2706.47,,,2017/1/21 0:00,
991,171840,2001010100,925,6,32,灌木林地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,386616.75,4613.22,0,0,382003.53,,,,
1694,171704,2001010100,11,6,13,旱地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,TK,,2,123,0.0809,6079.43,300.93,0,467.48065,5311.01935,,,,
3069,175679,2001010100,3868,6,127,裸地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,24561.82,0,0,0,24561.82,,,,
3871,180919,2001010100,9174,6,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,12153.77,0,0,0,12153.77,,,,
4188,180216,2001010100,8495,6,43,其他草地,30,530702004203,中济社区居委会,530702004203,中济社区居委会,,,,,,0,36526.96,0,0,0,36526.96,,,,
4567,181029,2001010100,9284,6,43,其他草地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,3542,0,0,0,3542,,,,
6078,184302,2001010100,13009,6,43,其他草地,20,530702001201,北门办事处,530702001201,北门办事处,,,,,,0,986.96,0,0,0,986.96,,,,
6272,183099,2001010100,11307,6,43,其他草地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,8565.28,0,0,0,8565.28,,,,
6324,186031,2001010100,14274,6,201,城市,20,530702001203,五一社区居委会,530702001203,五一社区居委会,,,,,,0,175702.97,0,0,0,175702.97,,,,
6613,187478,2001010100,15750,6,202,建制镇,20,530702002202,八河社区居委会,530702002202,八河社区居委会,,,,,,0,9409.8,0,0,0,9409.8,,,,
6899,194928,2001010100,23213,6,13,旱地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,TK,,4,123,0.2937,2516.98,29.36,0,730.613994,1757.006006,,,,
7365,186414,2001010100,14620,6,31,有林地,20,530702001208,新华社区居委会,530702001208,新华社区居委会,,,,,,0,5693.44,0,0,0,5693.44,,,,
8064,188554,2001010100,16831,6,201,城市,20,530702002201,祥云社区居委会,530702002201,祥云社区居委会,,,,,,0,75720.18,0,0,0,75720.18,,,,
8120,187089,2001010100,15318,6,201,城市,20,530702003202,寨后社区居委会,530702003202,寨后社区居委会,,,,,,0,1022088.95,0,0,0,1022088.95,,,,
8155,193436,2001010100,21669,6,31,有林地,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,8369.78,317.44,0,0,8052.34,,,,
9162,192658,2001010100,20868,6,31,有林地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,6705.09,213.8,0,0,6491.29,,,,
9633,200259,2001010100,28466,6,43,其他草地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,1618.34,0,0,0,1618.34,,,,
10676,199339,2001010100,27578,6,13,旱地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,TK,,4,123,0.2937,9864.57,268.41,0,2818.392192,6777.767808,,,,
10851,203402,2001010100,31720,6,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,2,123,0.0809,4258.33,421.17,0,310.426244,3526.733756,,,,
10988,201875,2001010100,30107,6,13,旱地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,TK,,1,123,0,33231.09,646.97,0,0,32584.12,,,,
11414,203547,2001010100,31865,6,12,水浇地,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,TK,,2,123,0.0809,1883.35,327.23,0,125.890108,1430.229892,,,,
11710,201468,2001010100,29664,6,43,其他草地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,,,,,0,796.43,85.11,0,0,711.32,,,,
12620,201145,2001010100,29328,6,32,灌木林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,155059.45,1205.93,0,0,153853.52,,,,
13286,206757,2001010100,35026,6,43,其他草地,30,530702205206,金江乡国有林,530702205206,金江乡国有林,,,,,,0,1676.9,106.8,0,0,1570.1,,,,
15898,207014,2001010100,35283,6,32,灌木林地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,15075.3,0,0,0,15075.3,,,,
17936,208086,2001010100,36331,6,127,裸地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,439545.51,0,0,0,439545.51,,,,
